,S0,S1,S2,S3,AVG
333,717.0,758.0,743.0,776.0,748.0
334,717.0,758.0,742.0,776.0,748.0
335,717.0,758.0,742.0,776.0,748.0
336,717.0,758.0,743.0,776.0,748.0
337,717.0,758.0,743.0,776.0,748.0
338,717.0,758.0,743.0,776.0,748.0
339,717.0,758.0,742.0,777.0,748.0
340,717.0,757.0,742.0,777.0,748.0
341,717.0,758.0,742.0,776.0,748.0
342,717.0,758.0,742.0,776.0,748.0
343,717.0,757.0,742.0,776.0,748.0
344,717.0,758.0,742.0,776.0,748.0
345,717.0,757.0,743.0,777.0,748.0
346,717.0,758.0,742.0,776.0,748.0
347,717.0,758.0,742.0,776.0,748.0
348,717.0,758.0,743.0,776.0,748.0
349,717.0,758.0,742.0,777.0,748.0
350,717.0,758.0,742.0,776.0,748.0
351,717.0,758.0,743.0,776.0,748.0
352,717.0,758.0,742.0,776.0,748.0
353,717.0,758.0,742.0,776.0,748.0
354,717.0,758.0,742.0,776.0,748.0
355,717.0,758.0,743.0,776.0,748.0
356,717.0,758.0,743.0,776.0,748.0
357,717.0,758.0,743.0,776.0,748.0
358,717.0,758.0,743.0,776.0,748.0
359,717.0,758.0,743.0,776.0,748.0
360,717.0,758.0,743.0,777.0,748.0
361,717.0,758.0,743.0,776.0,748.0
362,717.0,758.0,742.0,776.0,748.0
363,717.0,758.0,742.0,776.0,748.0
364,717.0,758.0,742.0,776.0,748.0
365,717.0,758.0,742.0,776.0,748.0
366,717.0,758.0,742.0,776.0,748.0
367,718.0,758.0,743.0,776.0,748.0
368,717.0,758.0,742.0,776.0,748.0
369,717.0,758.0,742.0,776.0,748.0
370,717.0,758.0,742.0,776.0,748.0
371,717.0,758.0,742.0,776.0,748.0
372,717.0,758.0,742.0,776.0,748.0
373,717.0,758.0,742.0,777.0,748.0
374,717.0,758.0,742.0,777.0,748.0
375,718.0,758.0,743.0,776.0,748.0
376,717.0,758.0,743.0,777.0,748.0
377,717.0,758.0,743.0,776.0,748.0
378,717.0,758.0,743.0,777.0,748.0
379,717.0,758.0,742.0,777.0,748.0
380,717.0,758.0,742.0,777.0,748.0
381,717.0,758.0,742.0,777.0,748.0
382,718.0,758.0,742.0,777.0,748.0
383,717.0,758.0,743.0,777.0,748.0
384,714.0,758.0,743.0,777.0,748.0
385,714.0,758.0,743.0,777.0,748.0
386,714.0,758.0,742.0,777.0,747.0
387,714.0,758.0,743.0,777.0,748.0
388,714.0,758.0,743.0,777.0,748.0
389,714.0,758.0,743.0,777.0,748.0
390,714.0,758.0,743.0,777.0,748.0
391,714.0,758.0,743.0,777.0,748.0
392,714.0,758.0,742.0,777.0,747.0
393,714.0,758.0,743.0,777.0,748.0
394,714.0,758.0,742.0,777.0,747.0
395,714.0,758.0,743.0,777.0,748.0
396,714.0,758.0,743.0,777.0,748.0
397,715.0,758.0,743.0,777.0,748.0
398,715.0,758.0,743.0,777.0,748.0
399,715.0,758.0,743.0,777.0,748.0
400,716.0,758.0,743.0,777.0,748.0
401,719.428927680798,757.9027431421447,743.8029925187033,776.4763092269327,749.0673316708229
