,S0,S1,S2,S3,AVG
634,200.0,385.0,208.0,73.0,216.0
635,200.0,385.0,208.0,73.0,216.0
636,200.0,385.0,208.0,74.0,216.0
637,200.0,385.0,208.0,74.0,216.0
638,200.0,385.0,207.0,73.0,216.0
639,201.0,385.0,207.0,74.0,216.0
640,200.0,385.0,207.0,74.0,216.0
641,200.0,384.0,207.0,74.0,216.0
642,200.0,384.0,207.0,74.0,216.0
643,200.0,385.0,208.0,73.0,216.0
644,200.0,385.0,209.0,74.0,217.0
645,200.0,385.0,210.0,74.0,217.0
646,199.0,385.0,209.0,74.0,216.0
647,200.0,385.0,210.0,74.0,217.0
648,199.0,385.0,210.0,73.0,216.0
649,199.0,384.0,210.0,73.0,216.0
650,199.0,384.0,210.0,74.0,216.0
651,199.0,384.0,209.0,73.0,216.0
652,200.0,384.0,210.0,74.0,217.0
653,199.0,384.0,209.0,74.0,216.0
654,199.0,383.0,209.0,74.0,216.0
655,199.0,383.0,208.0,73.0,215.0
656,199.0,382.0,207.0,74.0,215.0
657,198.0,382.0,207.0,74.0,215.0
658,198.0,382.0,208.0,73.0,215.0
659,199.0,382.0,208.0,73.0,215.0
660,198.0,382.0,208.0,73.0,215.0
661,198.0,382.0,209.0,73.0,215.0
662,198.0,382.0,208.0,74.0,215.0
663,198.0,382.0,209.0,73.0,215.0
664,198.0,381.0,209.0,73.0,215.0
665,198.0,381.0,210.0,73.0,215.0
666,197.0,381.0,210.0,73.0,215.0
667,198.0,380.0,209.0,74.0,215.0
668,198.0,380.0,208.0,73.0,214.0
669,197.0,379.0,208.0,73.0,214.0
670,197.0,379.0,208.0,73.0,214.0
671,198.0,379.0,208.0,73.0,214.0
672,198.0,379.0,208.0,73.0,214.0
673,197.0,379.0,208.0,73.0,214.0
674,198.0,379.0,208.0,73.0,214.0
675,197.0,379.0,207.0,73.0,214.0
676,197.0,380.0,208.0,73.0,214.0
677,198.0,380.0,208.0,73.0,214.0
678,198.0,380.0,210.0,73.0,215.0
679,198.0,381.0,210.0,73.0,215.0
680,198.0,381.0,211.0,73.0,215.0
681,199.0,381.0,211.0,73.0,216.0
682,198.0,381.0,211.0,74.0,216.0
683,198.0,381.0,210.0,74.0,215.0
684,198.0,381.0,209.0,73.0,215.0
685,198.0,381.0,208.0,74.0,215.0
686,198.0,381.0,208.0,74.0,215.0
687,198.0,381.0,208.0,73.0,215.0
688,198.0,381.0,209.0,73.0,215.0
689,198.0,381.0,210.0,73.0,215.0
690,199.0,381.0,210.0,73.0,215.0
691,199.0,381.0,211.0,73.0,216.0
692,199.0,381.0,210.0,74.0,216.0
693,198.0,381.0,210.0,74.0,215.0
694,198.0,381.0,208.0,73.0,215.0
695,198.0,380.0,208.0,73.0,214.0
696,198.0,381.0,207.0,74.0,215.0
697,198.0,381.0,208.0,74.0,215.0
698,198.0,381.0,208.0,73.0,215.0
699,198.0,381.0,209.0,73.0,215.0
700,198.0,381.0,208.0,74.0,215.0
701,198.0,381.0,208.0,74.0,215.0
702,198.0,381.0,208.0,73.0,215.0
703,198.0,382.0,210.0,73.0,215.0
704,198.0,382.0,211.0,73.0,216.0
705,199.0,383.0,211.0,74.0,216.0
706,199.0,383.0,211.0,73.0,216.0
707,199.0,382.0,211.0,73.0,216.0
708,198.0,382.0,209.0,73.0,215.0
709,199.0,382.0,209.0,73.0,215.0
710,198.0,382.0,210.0,73.0,215.0
711,199.0,382.0,210.0,73.0,216.0
712,198.0,382.0,211.0,73.0,216.0
713,198.0,382.0,210.0,73.0,215.0
714,198.0,382.0,210.0,73.0,215.0
715,198.0,381.0,210.0,72.0,215.0
716,198.0,380.0,210.0,73.0,215.0
717,198.0,380.0,211.0,73.0,215.0
718,198.0,381.0,211.0,72.0,215.0
719,198.0,381.0,210.0,73.0,215.0
720,198.0,381.0,209.0,73.0,215.0
721,198.0,381.0,208.0,74.0,215.0
722,198.0,381.0,208.0,73.0,215.0
723,199.0,382.0,209.0,73.0,215.0
724,198.0,382.0,209.0,73.0,215.0
725,198.0,381.0,210.0,74.0,215.0
726,199.0,382.0,210.0,74.0,216.0
727,199.0,383.0,210.0,73.0,216.0
728,199.0,382.0,209.0,73.0,215.0
729,198.0,382.0,209.0,73.0,215.0
730,199.0,383.0,210.0,73.0,216.0
731,199.0,382.0,210.0,73.0,216.0
732,198.0,382.0,209.0,73.0,215.0
733,198.0,382.0,208.0,74.0,215.0
734,198.0,382.0,207.0,73.0,215.0
735,198.0,382.0,208.0,74.0,215.0
736,198.0,383.0,209.0,74.0,216.0
737,198.0,383.0,210.0,74.0,216.0
738,199.0,383.0,210.0,73.0,216.0
739,199.0,382.0,209.0,74.0,216.0
740,198.0,382.0,208.0,73.0,215.0
741,198.0,381.0,208.0,73.0,215.0
742,199.0,382.0,209.0,73.0,215.0
743,198.0,382.0,209.0,73.0,215.0
744,199.0,383.0,209.0,74.0,216.0
745,198.0,383.0,208.0,73.0,215.0
746,198.0,382.0,208.0,73.0,215.0
747,198.0,382.0,208.0,73.0,215.0
748,198.0,382.0,208.0,74.0,215.0
749,198.0,382.0,208.0,73.0,215.0
750,198.0,382.0,208.0,73.0,215.0
751,198.0,382.0,206.0,74.0,215.0
752,198.0,382.0,206.0,73.0,214.0
753,198.0,382.0,206.0,73.0,214.0
754,198.0,382.0,207.0,73.0,215.0
755,198.0,382.0,207.0,73.0,215.0
756,198.0,381.0,207.0,73.0,214.0
757,198.0,381.0,206.0,73.0,214.0
758,197.0,382.0,207.0,73.0,214.0
759,198.0,382.0,207.0,73.0,215.0
760,198.0,381.0,208.0,73.0,215.0
761,197.0,381.0,207.0,73.0,214.0
762,198.0,381.0,207.0,73.0,214.0
763,197.0,381.0,207.0,73.0,214.0
764,197.0,381.0,207.0,73.0,214.0
765,197.0,382.0,207.0,73.0,214.0
766,198.0,381.0,207.0,73.0,214.0
767,198.0,382.0,208.0,72.0,215.0
768,198.0,381.0,208.0,74.0,215.0
769,198.0,382.0,208.0,73.0,215.0
770,198.0,382.0,208.0,74.0,215.0
771,198.0,381.0,208.0,73.0,215.0
772,198.0,381.0,207.0,73.0,214.0
773,198.0,382.0,207.0,73.0,215.0
774,198.0,382.0,207.0,73.0,215.0
775,198.0,382.0,207.0,73.0,215.0
776,198.0,382.0,207.0,73.0,215.0
777,198.0,382.0,206.0,73.0,214.0
778,198.0,381.0,206.0,73.0,214.0
779,198.0,381.0,206.0,73.0,214.0
780,198.0,381.0,205.0,73.0,214.0
781,197.0,381.0,205.0,73.0,214.0
782,198.0,381.0,205.0,73.0,214.0
783,197.0,381.0,205.0,73.0,214.0
784,198.0,382.0,205.0,74.0,214.0
785,198.0,382.0,205.0,73.0,214.0
786,198.0,381.0,206.0,73.0,214.0
787,198.0,382.0,206.0,73.0,214.0
788,198.0,381.0,206.0,73.0,214.0
789,198.0,381.0,205.0,73.0,214.0
790,198.0,381.0,205.0,73.0,214.0
791,197.0,382.0,206.0,73.0,214.0
792,198.0,382.0,207.0,73.0,215.0
793,199.0,383.0,208.0,73.0,215.0
794,199.0,383.0,208.0,73.0,215.0
795,199.0,384.0,207.0,73.0,215.0
796,198.0,385.0,208.0,73.0,216.0
797,198.0,386.0,209.0,72.0,216.0
798,199.0,387.0,209.0,72.0,216.0
799,200.0,387.0,210.0,72.0,217.0
800,199.0,387.0,210.0,72.0,217.0
801,199.0,386.0,208.0,72.0,216.0
802,198.0,386.0,208.0,72.0,216.0
803,198.0,386.0,208.0,72.0,216.0
804,198.0,386.0,209.0,72.0,216.0
805,198.0,386.0,210.0,72.0,216.0
806,198.0,386.0,210.0,72.0,216.0
807,198.0,386.0,209.0,72.0,216.0
808,197.0,385.0,208.0,72.0,215.0
809,197.0,384.0,207.0,72.0,215.0
810,198.0,384.0,208.0,72.0,215.0
811,197.0,384.0,208.0,72.0,215.0
812,197.0,385.0,208.0,72.0,215.0
813,198.0,385.0,207.0,72.0,215.0
814,198.0,384.0,206.0,72.0,215.0
815,198.0,384.0,207.0,72.0,215.0
816,198.0,384.0,206.0,73.0,215.0
817,198.0,384.0,206.0,72.0,215.0
818,199.0,385.0,206.0,72.0,215.0
819,198.0,385.0,205.0,72.0,215.0
820,198.0,384.0,203.0,73.0,214.0
821,198.0,384.0,201.0,73.0,214.0
822,198.0,383.0,200.0,73.0,213.0
823,198.0,384.0,201.0,72.0,213.0
824,198.0,384.0,201.0,72.0,213.0
825,198.0,384.0,202.0,73.0,214.0
826,199.0,383.0,202.0,73.0,214.0
827,198.0,383.0,204.0,72.0,214.0
828,198.0,384.0,206.0,72.0,215.0
829,199.0,385.0,209.0,72.0,216.0
830,198.0,385.0,210.0,72.0,216.0
831,199.0,384.0,209.0,72.0,216.0
832,198.0,384.0,209.0,72.0,215.0
833,198.0,384.0,209.0,72.0,215.0
834,198.0,384.0,210.0,72.0,216.0
835,198.0,384.0,210.0,71.0,215.0
836,198.0,385.0,210.0,72.0,216.0
837,199.0,385.0,209.0,72.0,216.0
838,198.0,385.0,208.0,72.0,215.0
839,199.0,386.0,208.0,72.0,216.0
840,199.0,386.0,209.0,72.0,216.0
841,199.0,387.0,209.0,72.0,216.0
842,199.0,388.0,208.0,72.0,216.0
843,200.0,388.0,207.0,72.0,216.0
844,200.0,390.0,208.0,72.0,217.0
845,201.0,391.0,207.0,72.0,217.0
846,201.0,391.0,205.0,73.0,217.0
847,201.0,392.0,203.0,72.0,217.0
848,201.0,391.0,203.0,72.0,216.0
849,201.0,390.0,203.0,72.0,216.0
850,201.0,390.0,203.0,72.0,216.0
851,200.0,389.0,203.0,72.0,216.0
852,200.0,389.0,204.0,72.0,216.0
853,200.0,389.0,205.0,72.0,216.0
854,200.0,389.0,205.0,71.0,216.0
855,200.0,389.0,206.0,72.0,216.0
856,201.0,390.0,205.0,72.0,217.0
857,201.0,390.0,204.0,72.0,216.0
858,201.0,391.0,203.0,72.0,216.0
859,201.0,391.0,203.0,71.0,216.0
860,201.0,391.0,203.0,73.0,217.0
861,201.0,391.0,203.0,72.0,216.0
862,202.0,390.0,202.0,72.0,216.0
863,201.0,390.0,201.0,72.0,216.0
864,201.0,390.0,201.0,72.0,216.0
865,201.0,390.0,202.0,73.0,216.0
866,201.0,389.0,202.0,72.0,216.0
867,201.0,389.0,203.0,72.0,216.0
868,201.0,389.0,203.0,72.0,216.0
869,201.0,388.0,203.0,72.0,216.0
870,201.0,388.0,203.0,72.0,216.0
871,201.0,388.0,203.0,72.0,216.0
872,201.0,388.0,203.0,72.0,216.0
873,201.0,389.0,204.0,72.0,216.0
874,202.0,389.0,203.0,72.0,216.0
875,202.0,390.0,204.0,72.0,217.0
876,202.0,390.0,204.0,72.0,217.0
877,202.0,390.0,205.0,72.0,217.0
878,202.0,390.0,208.0,72.0,218.0
879,203.0,391.0,208.0,72.0,218.0
880,202.0,391.0,210.0,72.0,218.0
881,203.0,392.0,211.0,72.0,219.0
882,202.0,393.0,211.0,72.0,219.0
883,203.0,392.0,211.0,72.0,219.0
884,202.0,392.0,211.0,71.0,219.0
885,202.0,393.0,211.0,72.0,219.0
886,202.0,393.0,211.0,71.0,219.0
887,202.0,393.0,210.0,72.0,219.0
888,203.0,393.0,210.0,71.0,219.0
889,203.0,393.0,210.0,72.0,219.0
890,202.0,393.0,210.0,72.0,219.0
891,203.0,392.0,210.0,71.0,219.0
892,203.0,393.0,209.0,72.0,219.0
893,198.28331466965287,386.0313549832027,239.10190369540874,72.75699888017917,223.6595744680851
