,S0,S1,S2,S3,AVG
242,494.0,457.0,250.0,233.0,358.0
243,494.0,457.0,250.0,233.0,358.0
244,493.0,457.0,250.0,233.0,358.0
245,495.0,457.0,251.0,233.0,359.0
246,493.0,458.0,251.0,233.0,358.0
247,493.0,457.0,250.0,232.0,358.0
248,493.0,457.0,250.0,232.0,358.0
249,492.0,457.0,250.0,232.0,357.0
250,492.0,458.0,250.0,232.0,358.0
251,493.0,458.0,250.0,231.0,358.0
252,493.0,457.0,250.0,232.0,358.0
253,492.0,458.0,250.0,232.0,358.0
254,493.0,458.0,250.0,232.0,358.0
255,492.0,458.0,249.0,231.0,357.0
256,492.0,458.0,249.0,231.0,357.0
257,491.0,457.0,248.0,230.0,356.0
258,491.0,458.0,248.0,230.0,356.0
259,490.0,457.0,248.0,230.0,356.0
260,490.0,457.0,248.0,229.0,356.0
261,490.0,457.0,247.0,230.0,356.0
262,490.0,457.0,247.0,230.0,356.0
263,489.0,457.0,247.0,230.0,355.0
264,489.0,457.0,248.0,230.0,356.0
265,489.0,456.0,247.0,227.0,354.0
266,488.0,456.0,247.0,228.0,354.0
267,488.0,456.0,246.0,227.0,354.0
268,488.0,456.0,245.0,226.0,353.0
269,488.0,455.0,245.0,225.0,353.0
270,487.0,455.0,245.0,224.0,352.0
271,487.0,456.0,247.0,226.0,354.0
272,490.0,464.0,251.0,226.0,357.0
273,487.0,457.0,244.0,220.0,352.0
274,485.0,454.0,243.0,220.0,350.0
275,485.0,454.0,242.0,220.0,350.0
276,485.0,454.0,242.0,220.0,350.0
277,484.0,453.0,242.0,220.0,349.0
278,484.0,453.0,242.0,218.0,349.0
279,484.0,453.0,241.0,219.0,349.0
280,484.0,453.0,242.0,220.0,349.0
281,484.0,453.0,241.0,220.0,349.0
282,485.0,453.0,242.0,221.0,350.0
283,485.0,453.0,243.0,221.0,350.0
284,485.0,453.0,243.0,221.0,350.0
285,487.0,453.0,244.0,221.0,351.0
286,486.0,453.0,244.0,222.0,351.0
287,486.0,453.0,244.0,221.0,351.0
288,485.0,453.0,244.0,222.0,351.0
289,486.0,453.0,244.0,222.0,351.0
290,485.0,453.0,244.0,221.0,350.0
291,486.0,453.0,245.0,222.0,351.0
292,486.0,454.0,245.0,222.0,351.0
293,486.0,454.0,245.0,222.0,351.0
